event_uuid,user_guid,user_site_id,client_type,event_type,status,created_date,updated_date
a9ab3fe4-1291-4685-9cff-39a26a3bb1f3,f345d99efe6f4ad59da48f1afbab6ab4,,2,11,1,2019-03-26 09:40:08,2019-03-26 09:40:08
da74f277-56d3-4551-8309-303dd5000cc1,c80813fbbc7647e2a85344abd24955ab,,9,10,1,2019-03-26 16:46:33,2019-03-26 16:46:33
0f8829f7-6c88-48b5-a81d-c52041a2aa78,824ef590576d4253afd923efc6843315,,3,1,1,2019-03-31 12:54:26,2019-03-31 12:54:26
1b789c97-62fc-448e-9109-c0562fa582c4,b534a77cd5b04bbe8dfd12dd3e96296e,,3,6,1,2019-03-31 11:34:45,2019-03-31 11:34:45
293bb618-ccaa-4e91-a411-0a735fc15cc0,1376ab91b4b345b588c2f8bb27fc2f3c,,9,3,1,2019-03-31 21:29:28,2019-03-31 21:29:28
2e670bad-ee09-4704-9fff-69df13e5d434,ef04fe9b70ed4305a61777e538eb9133,,9,3,1,2019-04-01 11:24:17,2019-04-01 11:24:17
39be36d7-4204-4a42-b000-7205d052cd02,0945d6468b4142ae9a00e4d4f6910a21,,6,2,1,2019-03-31 18:44:31,2019-03-31 18:44:31
3a2a4ef7-1ae6-49cc-9c1c-f5b466bc4481,13bc0fb2f82047ee9079778964d06534,,2,3,1,2019-04-01 11:25:37,2019-04-01 11:25:37
46d29016-605a-4597-ae59-558d01ddfc93,dbdfaf7e781a4966af773124f8cfefd5,,2,13,1,2019-03-31 18:07:36,2019-03-31 18:07:36
4af3813b-f443-436f-8169-ecbf4daa409b,073de11acd8d4f24b8482237dadac6e2,,2,14,1,2019-03-31 13:00:12,2019-03-31 13:00:12
53cc9cbb-aa88-4f80-8597-a201bd4f9390,5c98199501ad43d296f90c1d4a7d53d6,,5,13,1,2019-03-31 18:49:21,2019-03-31 18:49:21
60a8b197-2a00-41fe-8946-e4d752e8f39d,a6b251e7deb8452cbd8b52c1d2071b23,,4,2,1,2019-03-29 11:21:42,2019-03-29 11:21:42
6c71985f-ecd4-4f70-a92f-cb976f437a1f,1c9047db34ad48ae9b2a002074a12ad2,,4,13,1,2019-03-31 18:48:32,2019-03-31 18:48:32
758c4e46-3d4d-40fd-8d1e-ff2272c79674,4cd428d49990486db26ccf2ccfd5fcef,,8,14,1,2019-03-31 11:31:48,2019-03-31 11:31:48
7b126787-1a36-4748-8a29-d68e9c103928,c50fa1fe8bca499d9a0318859b32cb8e,,9,8,1,2019-03-31 12:10:53,2019-03-31 12:10:53
222b3f35-a022-4d32-960a-4eeccfca96d9,26014ea052de4204b441269c482e1af8,,5,15,1,2019-03-25 23:54:39,2019-03-25 23:54:39
3afe47ac-705b-492a-8f8b-0729da7abf90,0a835e07c5b84838a734b59b7b4946ad,,6,10,1,2019-03-25 18:13:06,2019-03-25 18:13:06
67d745d7-bc85-4768-8445-fb8a59d17a38,1fcc87d145044565837c51ec9d3d4492,,0,9,1,2019-03-25 18:10:56,2019-03-25 18:10:56
8119ae63-66be-4c66-a4bb-6bd0bf8f9c66,b024eab261df4237a3583ec4118ee58c,,9,8,1,2019-03-31 18:12:46,2019-03-31 18:12:46
8d6a49cf-dcca-4583-ba00-65ffa3a82876,4e8c5b726b3240e0a3781ca5e4bd4d34,,9,3,1,2019-03-31 11:31:49,2019-03-31 11:31:49
a98b98a7-bc34-46d0-a53a-a1880308b9f4,a6b251e7deb8452cbd8b52c1d2071b23,,3,2,1,2019-03-29 11:21:40,2019-03-29 11:21:40
ae8f355c-a62d-46be-b19a-b577b6e3c097,6ba86df442564fda8248b9d1a3421fbd,,8,11,1,2019-03-31 18:44:34,2019-03-31 18:44:34
b340046c-65d0-41bf-b2db-23e33f8cd81c,837308038dac497fb0c0f414c82e8c20,,6,2,1,2019-03-31 21:28:13,2019-03-31 21:28:13
c3185a45-35ed-4392-acd5-8b01520cbfc9,cd08852cc7aa4eb2a22bd69914c39cd3,,5,13,1,2019-03-31 18:49:59,2019-03-31 18:49:59
befcca36-6d38-4012-ba85-09350f5749c5,ae72584892a84c96ac7e46b11e5a9ccb,,7,12,1,2019-03-29 14:59:24,2019-03-29 14:59:24
e275ae36-b6bf-44db-8fb0-afbc2ab658ad,2b30cbec186e4ad2ab78452e5f6dcc65,,2,6,1,2019-03-31 12:59:55,2019-03-31 12:59:55
ed19b6d6-06d8-4554-95f8-c8ce41173fa2,d2c0c343ffdb4b6296f7366c5abf83c8,,5,12,1,2019-03-29 11:21:53,2019-03-29 11:21:53
87bb0d8e-42b1-4f46-9f74-b6a6714e5a6c,0d2ec4e0b72941c68ee665d93536712f,,5,2,1,2019-03-25 17:24:57,2019-03-25 17:24:57
97a051c0-97a1-4fbf-b0c9-6de5ddcc8be0,c8916b3102c4458c8b1be7daa7761606,,6,0,1,2019-03-22 21:52:11,2019-03-22 21:52:11
f1cbd52b-5fb1-4c94-b8e1-085cabb3421e,f690549c1c2e42f59c5c055e14bb165b,,9,5,1,2019-03-21 15:32:00,2019-03-21 15:32:00
3a7ff171-8ee7-4ad9-a54a-23fb46393371,a3834e9fea6c47948b4d5143c281c725,444,1,2,1,2019-03-30 19:18:57,2019-03-30 19:18:57
17684e6c-cab1-4809-ade8-70f0e76ee03d,c6e255ed45f8486b94c6ec895ad1d0f3,,0,15,1,2019-03-31 18:45:35,2019-03-31 18:45:35
24fc32b3-2b24-45cf-b6f9-428a0467fcd5,81688c5f487e461c9460626270bbacb1,,9,11,1,2019-04-01 11:24:17,2019-04-01 11:24:17
2e18a871-3991-42bd-bbc4-951602e0ab0f,c6afc502b8ea4bb5a7c320a60cf1e2dc,,6,13,1,2019-03-31 12:17:57,2019-03-31 12:17:57
36fab09a-6c5f-4cf7-934d-6f6d5dd4b8a0,1a587fc8830341a0af3e04a9c5857d75,,6,7,1,2019-03-27 09:51:40,2019-03-27 09:51:40
39b63448-49ed-475b-b356-7f7ac46a8dd0,dde93aa453cb4b579df86ca4207072a2,,5,10,1,2019-03-31 21:26:08,2019-03-31 21:26:08
22eff3d0-eb96-4893-ba70-582f32d8715b,888263a9f7254cb090abb22afc6b8bed,,5,14,1,2019-03-28 14:47:50,2019-03-28 14:47:50
34d32743-d6ca-4a9e-992f-06ebd12102e4,35360f3b701a420aba3cded942eefe6f,,5,6,1,2019-03-28 11:00:30,2019-03-28 11:00:30
471b20ee-218c-4d76-8a75-459d94ade806,abb057216e7a486699f59fcd016d43a5,,2,10,1,2019-03-31 20:43:47,2019-03-31 20:43:47
55335b2e-ae3f-4af3-aeba-d20a5d601f42,41c68bdc5f214df980c11168db0a0dc6,,7,12,1,2019-03-31 12:10:53,2019-03-31 12:10:53
6344706c-cd06-4a4d-bbb9-175f90d61bfa,b6d85ab60f1b4bc89d1deeb7307d2b0b,,1,0,1,2019-03-31 21:32:07,2019-03-31 21:32:07
7750e7d4-124f-4c6a-8cb8-bb33795338a6,ab6ba558e3614690b5b08ecd47a2dcd0,,2,13,1,2019-04-01 11:24:18,2019-04-01 11:24:18
1a0cbf9e-91c9-4b41-9c5e-0bc0dd387407,e3b08d95a85747ef9683f292b66f43a9,,9,10,1,2019-03-25 15:18:53,2019-03-25 15:18:53
f81ad2b7-8f2f-496b-a0b0-2ea529d4e887,466f93c6ba7a43689e29ce4da588a508,444,0,0,1,2019-03-29 16:19:51,2019-03-29 16:19:51
8d01c69a-e85a-49e4-a642-9248c7783112,dd0ef41808d149feb92a6889f485683b,,4,3,1,2019-03-31 18:08:47,2019-03-31 18:08:47
9c6f36a7-887a-447b-a013-73939d5d6e35,3f1788afba9a46ce82d7b9fe790713be,,6,11,1,2019-03-31 12:56:51,2019-03-31 12:56:51
a64554ab-d9b7-4e11-9de2-18af5dd3390a,2191a64562ed43828db709e493916ba5,,5,10,1,2019-03-31 12:54:48,2019-03-31 12:54:48
bd116558-fbcb-4e7f-ada6-3e648afe2975,0c585debcbee4f9b946b23202bef0733,,7,3,1,2019-03-27 00:31:38,2019-03-27 00:31:38
d7b39400-6d68-49e6-a6a7-0ce310cd5f5f,7d2ea15dd34243338658b3067b46fd2c,,2,2,1,2019-03-31 12:54:26,2019-03-31 12:54:26
dded602e-dfde-4441-8b1a-fa157f9de80d,8de110c7c7cf4b4fb56ab164ac6c2de3,,5,14,1,2019-03-31 13:02:42,2019-03-31 13:02:42
e899964b-dc05-4d19-a31c-6300b67effc5,2ed7f1fbd8c74f5d865ea471ffc737f9,,0,15,1,2019-04-01 11:25:10,2019-04-01 11:25:10
fab88bd1-23e6-4468-9cb7-e86f5948b2b3,32a7655f008e456081b4853707113494,,2,9,1,2019-03-31 21:32:08,2019-03-31 21:32:08
2dfcfd29-909d-4084-bcf1-b33393649442,b407bc1e4c264ba2836f822baf36540b,,6,0,1,2019-03-25 22:20:41,2019-03-25 22:20:41
6fa59c6f-aac2-46fa-aa3b-94edb58146a7,de49f831687c4f3194eacab8b6581c28,,6,2,1,2019-03-25 23:54:40,2019-03-25 23:54:40
6d820bf6-9bdb-479e-a22d-467dadb4aaab,0d2ec4e0b72941c68ee665d93536712f,,0,2,1,2019-03-27 15:21:35,2019-03-27 15:21:35
16186317-60a8-48f3-809a-b8d4ba0e2717,7955c687956d48ee921cefb58ee1495f,,5,5,1,2019-03-31 20:38:54,2019-03-31 20:38:54
335dc10f-f7ab-42b2-9232-b1c36b126651,f147b364e7ed4524b72160912cfa9651,,6,5,1,2019-04-01 11:24:20,2019-04-01 11:24:20
53abbfbb-65fa-4fe6-9444-3c6be28fae91,f3edbc9400204b548adae572e86f73ab,,2,10,1,2019-03-31 20:44:03,2019-03-31 20:44:03
5cce2813-4746-42c1-936c-7a613f498027,06197468e5b9445f8648a7f2bfc98859,,3,5,1,2019-03-29 11:26:13,2019-03-29 11:26:13
6451b92a-c927-4f2d-b92e-7d40bf640665,daa236a11a214a3791fe667b8428201c,,0,1,1,2019-03-31 11:31:50,2019-03-31 11:31:50
67e02fed-4533-484d-b844-55e4da8f1dd8,f6a17b2568904df096d6769f6ca8b1a7,,4,10,1,2019-03-31 12:10:50,2019-03-31 12:10:50
749b487c-3f46-4239-85f9-1e7ddc18b49d,8024ca411a024a01b9236778722805ff,,7,15,1,2019-03-31 18:44:34,2019-03-31 18:44:34
fb12ab48-b7ba-416a-af6c-ab44728881d4,4d07c5e0ec304b41adab1cda85bf2739,444,1,3,1,2019-03-30 19:40:19,2019-03-30 19:40:19
8c7c01a5-f450-4c7b-82d0-142efcd11871,c8a814228e694b989718ddeae78e8a64,,8,6,1,2019-04-01 11:24:21,2019-04-01 11:24:21
9f9d3ad7-ad19-447a-8428-cef384c1090c,b8b58b04355442ed8e630ec4323b37c6,,6,12,1,2019-03-31 20:38:56,2019-03-31 20:38:56
ad045338-0eac-40fe-b955-06b75014736d,bdd5303a3eb94e6d9e968c0543b50b52,,7,5,1,2019-03-31 11:31:48,2019-03-31 11:31:48
b833810e-5e92-45ec-9aac-215256d41f32,3d2d13821a424546a5ec225c939bea15,,0,1,1,2019-03-27 09:45:15,2019-03-27 09:45:15
8a5d0f33-1f29-44d8-ad47-eae5db7f6f7c,64ab6ef704da4d20bf1ed3d5de1229ce,,8,12,1,2019-03-25 18:10:56,2019-03-25 18:10:56
8036c06e-17f8-4fda-9374-4818afe4cf62,97ac8e10948843619007ccdad6fd776c,,4,6,1,2019-03-29 11:26:30,2019-03-29 11:26:30
efe8cc57-87b8-47b7-a451-c25783b90fe5,9a4c626716a3416c803207c7344a8a89,,4,8,1,2019-03-26 20:46:55,2019-03-26 20:46:55
fb94c0d1-edb0-423b-893f-0f4079cf2ba8,b3d86cfc835b42019a004aa544b24cb1,,7,11,1,2019-03-26 09:40:02,2019-03-26 09:40:02
d0a47ac3-aa00-43a3-ae2a-a10068d09dcb,a5983f0caded4c039b1085f87b2dc845,,7,4,1,2019-03-27 22:53:49,2019-03-27 22:53:49
c1d759b4-51bd-417a-b9e8-8ba42871c0c7,ba260bdeb81c4a849e22e3e9d86e3fbf,,1,11,1,2019-03-31 11:32:52,2019-03-31 11:32:52
e71fa9c2-3f03-44c0-9f89-4ed55cccfaaf,f7f667d044014efab493192edb35700c,,7,0,1,2019-03-31 21:28:25,2019-03-31 21:28:25
f63853db-f9e8-4d6e-b045-7bb2c3de0c55,f66c02205bed4b3a9ab5caa96eac6b09,,7,0,1,2019-03-31 18:09:38,2019-03-31 18:09:38
e251d7f0-5e16-427e-87e0-49785642a429,9d1d261debdc49ad8f3af66180e5605b,,5,5,1,2019-03-27 07:19:45,2019-03-27 07:19:45
483f81f0-92b5-4874-b641-fc607f58f8e6,4329407e521140ad83b2339981678275,,0,7,1,2019-03-26 19:03:47,2019-03-26 19:03:47
870e77cb-0d8d-41e5-a5de-3f740837547d,0d2ec4e0b72941c68ee665d93536712f,,2,2,1,2019-03-26 12:13:33,2019-03-26 12:13:33
8c6fb43c-f9ef-4cf1-9e33-5b2c16c6475c,bf0f1968fcaf49d4814fc219c8050dd8,,5,13,1,2019-03-26 09:42:41,2019-03-26 09:42:41
cd3e3d66-c599-4445-912a-b997cd13acef,2fbadcc11b3e45a88250e2bf85b3eecf,,1,12,1,2019-03-26 20:46:52,2019-03-26 20:46:52
01c9b64a-282e-4bec-9677-74616e889e20,fc93345b8d1c42d9a680ec8031ced069,,8,6,1,2019-03-31 11:31:48,2019-03-31 11:31:48
197898ee-e5b3-473e-b932-1bde20b8628f,62de5fb6ab1f41fbb6e14aacd33e67ee,,9,14,1,2019-03-31 21:30:29,2019-03-31 21:30:29
291ae2ef-e133-4618-b3c9-69afbf71c8f0,7955c687956d48ee921cefb58ee1495f,,4,5,1,2019-03-31 20:38:54,2019-03-31 20:38:54
2df54932-96f0-4157-afc8-58c83982b350,8827b7bd73c0410899c448cd66475d9e,,0,9,1,2019-03-31 21:24:59,2019-03-31 21:24:59
362f8093-942f-4d58-9267-ce05b8d80d87,8101462d75234d3e822e6b3075ce9ccb,,8,12,1,2019-03-31 11:40:09,2019-03-31 11:40:09
39ecfbaa-cabe-4cc1-ba50-80d6fc4f1f4d,b2d24817de884fa292885feae2fd7e9c,,8,9,1,2019-03-31 20:40:26,2019-03-31 20:40:26
3b3d89f8-d869-4c4e-a4e3-e3c55f981c93,0d6baf3706dc44d6a9ffa2118fd85d63,,7,6,1,2019-03-29 11:21:53,2019-03-29 11:21:53
49f4d541-11b4-4086-af9b-c77d2ab14625,122f867a868d410aa11380bf3699bcb8,,0,11,1,2019-04-01 11:25:15,2019-04-01 11:25:15
4edaaf64-644e-4fbe-9f5b-967deeab1cc5,63e172d62a944fcfa1a57d9c58c8c127,,0,2,1,2019-03-31 12:11:10,2019-03-31 12:11:10
5cb19661-2720-4e69-8bb4-f6c04dffff93,32a7655f008e456081b4853707113494,,2,9,1,2019-03-31 21:32:08,2019-03-31 21:32:08
68ed0cbc-654d-4db2-986d-effd2f7ad6d1,f9d9f008b4bf4fecb6cd831e11cd2618,,7,1,1,2019-03-31 20:40:18,2019-03-31 20:40:18
72637fee-a85a-4faa-ac9c-f213f9dd22f9,b534a77cd5b04bbe8dfd12dd3e96296e,,3,6,1,2019-03-31 11:34:45,2019-03-31 11:34:45
799b07d7-4f03-491d-8845-62d69286ec3e,9d696158da0e4d7d9dca935b188157c0,,3,12,1,2019-04-01 11:24:18,2019-04-01 11:24:18
0f4466b3-49e6-4ba9-a3c2-ccab723ad256,f09a3a272c864351af920984afef7cc1,,5,12,1,2019-03-25 18:10:31,2019-03-25 18:10:31
0e00bcf3-d2b1-4143-b137-af5b3de21af9,25fae3a61fb74e3fa858a8dcadfbcd19,,6,1,1,2019-03-22 10:18:43,2019-03-22 10:18:43
782348a5-641c-41c8-9d35-5a03eb05e4a0,f690549c1c2e42f59c5c055e14bb165b,,2,5,1,2019-03-22 17:01:41,2019-03-22 17:01:41
7fc32085-392e-4e70-8853-d4a75a13eca2,daa236a11a214a3791fe667b8428201c,,9,1,1,2019-03-31 11:31:49,2019-03-31 11:31:49
8b668db2-d9be-4df5-851e-5396bd3fcad1,b534a77cd5b04bbe8dfd12dd3e96296e,,3,6,1,2019-03-31 11:34:45,2019-03-31 11:34:45
9c397241-73f8-4a9b-900d-3edc741bb711,8e1cac9eb0854d419d723422fff76d7e,,5,7,1,2019-04-01 11:24:19,2019-04-01 11:24:19
aca3b685-6792-41d9-8140-a9185851bdce,31453489788a4f4c80c874e72e537155,,0,5,1,2019-03-31 18:12:46,2019-03-31 18:12:46
b2baa16c-293a-4496-a67a-9c2803909260,ef04fe9b70ed4305a61777e538eb9133,,1,3,1,2019-04-01 11:24:17,2019-04-01 11:24:17
b8472d73-5738-4285-b7b7-329294d83a91,1a0248a670e84975add3a2b1d32ad352,,6,5,1,2019-03-31 18:51:07,2019-03-31 18:51:07
da52d6d3-6b80-4281-9dad-5aa24cbf5055,b61a56b4c79d43fa9af112f60b37f5d6,,6,13,1,2019-04-01 11:24:20,2019-04-01 11:24:20
e1793ddc-6bdc-4f8a-b5a2-28a10cdfb71b,9f3b7bf6e5b84704a2d85daea9f0db96,,0,9,1,2019-04-01 11:24:17,2019-04-01 11:24:17
e937fcf8-a04a-4280-a899-2d84b7037975,aba2820467ef4d14b477df78403cc4d2,,4,13,1,2019-03-31 13:02:41,2019-03-31 13:02:41
e8090d3e-d13f-4035-b327-c6d5f3031473,d645412b366944ebb96d4880a33bcd8f,,0,8,1,2019-03-28 17:02:06,2019-03-28 17:02:06
abbcbc58-0636-4ad2-bc50-ac119291fe76,e3b08d95a85747ef9683f292b66f43a9,,0,10,1,2019-03-25 17:33:20,2019-03-25 17:33:20
a1247970-0c89-4aa5-8d2a-8252ecd5e25d,e4ba807bbc1b4eee9db77c3c1d46dbbe,,8,11,1,2019-03-25 18:14:28,2019-03-25 18:14:28
db02892c-c79b-40d3-8a61-f2390e7c3a30,c90c2ae75fca4be28735165944e25cac,,9,10,1,2019-03-25 22:22:35,2019-03-25 22:22:35
64865130-1dbe-46e1-a29a-79970a06685f,7fc2daf59cb24c3a8cea79bb37eb9d40,444,1,4,1,2019-03-30 19:28:38,2019-03-30 19:28:38
22574817-6a14-4a5c-8a2d-19c8ed8dcb65,06197468e5b9445f8648a7f2bfc98859,,3,5,1,2019-03-29 11:26:13,2019-03-29 11:26:13
258c03ef-154e-4c73-8450-92763615103f,b61a56b4c79d43fa9af112f60b37f5d6,,3,13,1,2019-04-01 11:24:19,2019-04-01 11:24:19
34ab32d1-253d-4d6a-900a-974f534883a7,fc93345b8d1c42d9a680ec8031ced069,,9,6,1,2019-03-31 11:31:49,2019-03-31 11:31:49
3767ca3e-5e16-442e-aa8b-e5de968e56e4,acd0e96386754816b26536eaa17e3189,,4,8,1,2019-03-31 11:35:22,2019-03-31 11:35:22
4204d9d7-e541-4098-a5b4-5c6b709f2f48,fd76faf098b7497196d44b5e35341dde,,5,13,1,2019-03-27 00:31:36,2019-03-27 00:31:36
28ad2dd9-acfb-4215-987b-58d76c64856d,0757d7b10390420c92b751ea3e9bc950,,7,5,1,2019-03-27 19:29:04,2019-03-27 19:29:04
45dd5e03-2ede-45c9-b629-6bb3d42938fc,f6a17b2568904df096d6769f6ca8b1a7,,5,10,1,2019-03-31 12:10:50,2019-03-31 12:10:50
51cb5ae6-57e7-4987-bab3-91545910346e,8b872aa7a3e64c609e470de22345c8d3,,4,13,1,2019-03-31 12:16:13,2019-03-31 12:16:13
54113cbe-1fa9-469b-bea4-776bfb007044,b8b58b04355442ed8e630ec4323b37c6,,6,12,1,2019-03-31 20:38:56,2019-03-31 20:38:56
73628f27-0814-4df8-9bb4-77333fcd431e,04f063fedde44adb8e8206918dc4e358,,2,5,1,2019-03-31 12:59:48,2019-03-31 12:59:48
7c89fe61-44e5-4441-9084-ab402540431d,740f0dd59bd24e829bb4d61f3b4bf247,,8,4,1,2019-03-31 12:10:53,2019-03-31 12:10:53
9e42ac3e-6bef-42db-b0ad-55c77463aaa9,0928883ea5114b818be165012a9cb258,444,3,5,1,2019-03-30 20:51:53,2019-03-30 20:51:53
80875589-55d0-4dbb-8741-687179c4637e,f690549c1c2e42f59c5c055e14bb165b,,7,5,1,2019-03-27 11:08:53,2019-03-27 11:08:53
9478e83d-fa65-4d96-852a-89f1067dd5d2,158fcdc8b67c4649926f7e78351b2519,,2,1,1,2019-03-31 20:43:28,2019-03-31 20:43:28
9fbb6567-0709-4702-8472-76d95fa8bf52,7992843deaef438c8bbee3856bdc2a02,,1,0,1,2019-04-01 11:24:17,2019-04-01 11:24:17
a9ee4c70-1c2e-4f88-abf0-7b90196801b4,c32d3fddcc3044ac8d5f6c486f5d624f,,8,4,1,2019-03-31 21:29:05,2019-03-31 21:29:05
cd48a465-14f8-47ea-9bb1-0656c206dc27,628cd815400e468884686bfde9d0aded,,9,14,1,2019-03-31 20:40:44,2019-03-31 20:40:44
d93ed1b2-3b03-475a-b971-26ec7e26167e,b2d24817de884fa292885feae2fd7e9c,,8,9,1,2019-03-31 20:40:26,2019-03-31 20:40:26
e4918129-b740-472a-9303-338c7c11fb49,bd840eca297149469019f4e428eab23f,,8,3,1,2019-03-31 11:40:09,2019-03-31 11:40:09
fab6dec0-ee01-4e6a-8bf9-6ad9358e1058,5976829049fb43878d6255b30b76b42d,,9,2,1,2019-03-31 18:04:34,2019-03-31 18:04:34
fdcd57e2-f363-4e2f-a205-9465b9b4b460,77146efc87824831986b3865e29a3ce1,,4,14,1,2019-03-31 20:44:38,2019-03-31 20:44:38
4e395836-4a9a-4716-b1f8-fbe192b2fa22,e852be6c9685424caebb2146afc786d3,,0,13,1,2019-03-22 21:56:14,2019-03-22 21:56:14
777edf63-3528-4242-bdc3-ae553420c840,b923f75497bb481f9c6f66116b4b6782,,2,8,1,2019-03-25 22:20:31,2019-03-25 22:20:31
1317a17a-c874-4bf0-962c-8db0ebf1ade4,31be6c800f774ce7b0df9ef78ebe18df,,8,13,1,2019-04-01 11:24:47,2019-04-01 11:24:47
21d2f491-e75a-4880-8c6f-427812413ad7,84521ba1feaa4c9ead4dd9f1fc64d70d,,0,0,1,2019-03-31 21:24:59,2019-03-31 21:24:59
3b087b62-0e3f-40ad-bfa3-72b54ebeee60,4263e36f7dc94d8e8bf6b892040efeee,,1,14,1,2019-03-27 09:45:53,2019-03-27 09:45:53
574a97f8-326d-4e0a-acf3-e913c39eeb18,c842f709e011493982e8dbf5c91e0a0b,,2,0,1,2019-03-31 20:38:54,2019-03-31 20:38:54
607fc8f3-1ca2-466a-a63a-732e29f79e18,096a6cfe780c4ae4832ce66a298bf442,,4,4,1,2019-03-31 20:38:54,2019-03-31 20:38:54
656f1be1-02cd-411d-9a6d-66ce87eaba90,54982601169042dc9397dd2582e1721f,,4,1,1,2019-03-31 13:01:11,2019-03-31 13:01:11
713ae7ac-a8dd-467c-a919-557a6edb4ca4,d1efc8baaf85499eadb6f8c24ee2c8bf,,8,11,1,2019-03-31 18:10:47,2019-03-31 18:10:47
77c8cfcd-5d7a-4ed3-b1b7-a0189a2eb77c,5a4c742ad1e945b0acf2cbb2c98cb82f,,6,2,1,2019-03-27 00:31:36,2019-03-27 00:31:36
904d7361-ea2f-4186-8886-59f2392882db,f690549c1c2e42f59c5c055e14bb165b,,7,5,1,2019-03-28 09:51:00,2019-03-28 09:51:00
8648183f-feb7-4d69-b892-22206b1d69b3,efde186883d940a0b417bdb98993c9dc,,6,13,1,2019-03-27 11:08:44,2019-03-27 11:08:44
aa4b3108-f14e-41e9-b3d3-583a83afa7ab,d138efbc6440485aaafc8ac102666f02,,2,0,1,2019-03-31 12:12:08,2019-03-31 12:12:08
b073131a-3696-4fd5-bb7f-f3c51d9df81d,e3c57e2a4063476088035b1854d29269,,8,6,1,2019-04-01 11:24:22,2019-04-01 11:24:22
adb251ad-9f63-4c3d-8c5f-4599195fdc24,f690549c1c2e42f59c5c055e14bb165b,,1,5,1,2019-03-22 10:48:18,2019-03-22 10:48:18
b935d706-4b04-48e3-9c15-4d429f5ddd33,221c31bc87db4bc2848cdffc6184b230,,8,3,1,2019-03-22 21:53:51,2019-03-22 21:53:51
c05e6d6c-319a-43c1-b5e9-d2b7f5a848b3,55283e05864c4db8951c2bb182c7460d,,1,0,1,2019-03-27 00:31:14,2019-03-27 00:31:14
c6a240e6-e63b-4e69-a69a-f27f7bbed676,03315ca9b5ca46f1b652230663e895e1,,9,14,1,2019-04-01 11:24:16,2019-04-01 11:24:16
cefc32c6-ce15-48b1-a69d-2a22a35a8343,29042f60b81146dd947473a53903395d,,3,5,1,2019-03-29 11:26:03,2019-03-29 11:26:03
d2797e07-57d4-4847-8f0d-705b24694447,91cab86a0d0543ce9d08d1cd7a23396d,,0,6,1,2019-03-29 11:23:41,2019-03-29 11:23:41
e3c67150-0a18-4c05-a510-2201d6a04278,f57fd4c81e9f4b9684552b6ed3880ce5,,5,14,1,2019-03-27 00:31:35,2019-03-27 00:31:35
ed963499-547a-469a-83a0-59ef41bf4f6a,4860c52c18bc4ab6b44af1c69e7e9e76,,1,7,1,2019-03-31 21:30:57,2019-03-31 21:30:57
df55ea75-1cd0-4e80-b94f-cc702b132117,ed8142fe32e24d329c2e335061eec280,,2,8,1,2019-03-29 14:52:51,2019-03-29 14:52:51
20d0220f-1351-4b02-82f9-2b9aa55591cd,0d2ec4e0b72941c68ee665d93536712f,,5,2,1,2019-03-28 13:32:49,2019-03-28 13:32:49
078e5a98-a26c-4bcb-8a57-42b3eb2c46ae,f35b4e4927f44a3581b9fd0f8a965385,,5,8,1,2019-03-29 11:21:53,2019-03-29 11:21:53
120cc604-0251-42a0-9008-26191cebcb23,6544fee41a3d4697911c9dc3ab5474c9,,5,12,1,2019-03-31 18:44:31,2019-03-31 18:44:31
1e5bc624-888a-41f2-b08a-b38c39d17cb4,24adca71da664576b6faeb63c8d435fd,,5,15,1,2019-03-31 11:35:42,2019-03-31 11:35:42
2171c130-b073-414c-8a11-814f6ca42604,6ba86df442564fda8248b9d1a3421fbd,,8,11,1,2019-03-31 18:44:35,2019-03-31 18:44:35
2634d96a-ea46-4658-8f13-7399245e8fe5,2fa940f9102440799bbd1baa8ba9c12a,,7,2,1,2019-04-01 11:24:20,2019-04-01 11:24:20
2c55ae3e-45a5-43fb-813b-cec98ffe95c6,fc19bf064c7645ea9d44096c0b050401,,2,0,1,2019-03-31 18:07:39,2019-03-31 18:07:39
325847a2-4c92-4c12-90fd-40ea2e608eea,32818711a080454ea8c2156c0b07a4b7,,0,11,1,2019-03-31 21:30:29,2019-03-31 21:30:29
480121e9-bb88-4255-94af-e50d5e40a967,3ac872c72b6a4952962456897a5a5daf,,5,10,1,2019-03-29 11:21:45,2019-03-29 11:21:45
47202a5a-711f-4d88-93cd-5e987f32292c,60c8860ccf844e5294a951f5da5ea713,,1,1,1,2019-03-29 11:24:34,2019-03-29 11:24:34
51ea944c-ef5a-4e6b-b357-238d117a8d03,c50fa1fe8bca499d9a0318859b32cb8e,,7,8,1,2019-03-31 12:10:53,2019-03-31 12:10:53
608b3424-6153-495d-affc-1c0508dd9d01,97ac8e10948843619007ccdad6fd776c,,4,6,1,2019-03-29 11:26:30,2019-03-29 11:26:30
6cc0406c-b588-4233-aae7-0f7cd71cca41,ffb270ba04674b31a18f34b6dc4a1f33,,4,3,1,2019-03-31 12:10:50,2019-03-31 12:10:50
756669f0-d171-4499-af44-4bf48396b303,66274d5bbd9643aeae0c246c149257e2,,6,14,1,2019-03-28 11:08:10,2019-03-28 11:08:10
2202de83-d9e7-48ef-9e64-3469ab466b0d,232b3a56fdcb423bae584fb3d44f1b63,,1,6,1,2019-03-25 22:24:40,2019-03-25 22:24:40
33017212-ace3-4163-b903-f74ed18c9752,0b922ac520a040b786aa68675b7edc45,,4,4,1,2019-03-25 22:58:37,2019-03-25 22:58:37
